uid,day,f1_time_spent,f2_distraction,f3_restlessness,f4_anxiety,f5_sleep_irregularity
U0117,2,0.354565890724577,0.25964779634017715,0.05264799214941725,0.0005520489235031438,0.2567579235174265
U0117,3,0.4207816826535058,0.21192008510359903,0.05107543974388817,0.00606986389268406,0.29895570697267326
U0117,4,0.37800901013428034,0.30454185767673475,0.02325466482104349,0.016591202575570754,0.2570207336305944
U0117,5,0.39254414145776656,0.2860159497542162,0.004210796095441408,0.0,0.21648440614878994
U0118,1,0.20541353011485264,0.47157528018539174,0.3062794055905549,0.4058432619581498,0.005961527725234419
U0118,2,0.17088237000114598,0.5209864858461972,0.28640854644018093,0.4979037584617643,0.06220419522918989
U0118,3,0.20364272537944578,0.4490122704096956,0.21544566924403336,0.4531512737734877,0.0017135378902679022
U0118,4,0.22852347133911585,0.45709702972934396,0.2630629853773737,0.5094093784279796,0.0
U0118,5,0.14199046707930488,0.4416703539408169,0.24670823987235255,0.43754551479799475,0.0
U0119,1,0.8232576313845505,0.9960199284436931,0.7903306730786387,1.0,0.7647818576821857
U0119,2,0.8421829048393911,1.0,0.8125044337655956,1.0,0.7992370219171456
U0119,3,0.8875543151954195,1.0,0.8409322790062503,1.0,0.8701377872737946
U0119,4,0.9229048453222856,1.0,0.880331526521356,1.0,0.8179852093654899
U0119,5,0.9602285807066488,1.0,0.9280328334969392,1.0,0.9234021089217319
U0120,1,0.427027170992762,1.0,0.29296788851902467,0.7941013256210461,1.0
U0120,2,0.43863478407471873,1.0,0.28310073318054374,0.8352595108635639,1.0
U0120,3,0.40279035342035074,1.0,0.3088436853746808,0.7910617255361716,1.0
U0120,4,0.5232822541549891,1.0,0.3793955342159494,0.8518048983535278,1.0
U0120,5,0.5362272906934303,1.0,0.36536911995301047,0.8474451357974484,1.0
U0121,1,0.40474160469760395,0.7970338839358941,0.7242149988059947,0.7657557117101319,0.0
U0121,2,0.4157018505070605,0.7402323792854063,0.7406245151797299,0.7683006950935335,0.0
U0121,3,0.3571555451366471,0.7728391669022836,0.7156229823005301,0.7654955185319373,0.029189896359990013
U0121,4,0.3887351834094335,0.7854705853227535,0.7644535112358385,0.7291241573956567,0.04204287006798224
U0121,5,0.3657498453478183,0.7386989871028931,0.7438105558914201,0.7681567110305476,0.033462998921434034
U0122,1,0.617709402221115,0.5513696647874049,0.5984495550961653,0.7614707496919891,0.0
U0122,2,0.603599698982767,0.58138136086584,0.5035054937582425,0.7988304284118624,0.07311939561116881
U0122,3,0.6955552661048974,0.6027633459255252,0.5966686956740256,0.8783659743994018,0.06143050857783609
U0122,4,0.699690145846244,0.5968202166418752,0.6449057543558783,0.8970119576518519,0.13353675957955524
U0122,5,0.7855048100066978,0.6146587739787086,0.7000167233465341,0.9456971586513677,0.17206865991737239
U0123,1,0.2834539672631318,0.3075390301199909,0.007024197297410922,0.05186727466688347,0.0
U0123,2,0.2785589036032923,0.27051189876777704,0.035753447736400906,0.08129787387601581,0.09218660228978681
U0123,3,0.29976310578301435,0.33141494089936085,0.026554011149490284,0.0837293670104592,0.10600455230473582
U0123,4,0.3104970468219306,0.36932266176716744,0.11443147596246238,0.11034881346535698,0.12227632169879438
U0123,5,0.34181916253542616,0.44329868660895827,0.08380743454848802,0.13362472242086768,0.12389231329448323
U0124,1,0.8355413142434326,0.5581374661253197,0.5303749796572176,0.6160520916700031,0.9799420222336541
U0124,2,0.8917618558965165,0.5548159478781062,0.5831576046451004,0.5732392145509775,1.0
U0124,3,0.8968698917737802,0.5342629564580513,0.6080974250171418,0.5989447539797157,1.0
U0124,4,0.9517435497526145,0.6310285952062913,0.6244426825939483,0.5935679499001613,1.0
U0124,5,0.98560203860532,0.6930900621711794,0.6428566869106384,0.6513800824175983,1.0
U0125,1,0.6651827053580234,0.2208999863374338,1.0,0.7571943165311374,0.038614000623689575
U0125,2,0.7060544616002263,0.2902913447080477,1.0,0.8183016891776496,0.02107471080053308
U0125,3,0.6672643141198237,0.34074572511253803,1.0,0.8582522326139768,0.172979388433178
U0125,4,0.7229741501825437,0.3447486416188597,1.0,0.8223354457403934,0.07833275486912677
U0125,5,0.7321468968405683,0.39151339838441124,1.0,0.8990546302673094,0.15824225708239034
U0126,1,0.4683089615826457,0.7901407044330513,0.7437893505642835,0.9977406282085229,1.0
U0126,2,0.4316347936017181,0.7753994846821213,0.8441194362709419,1.0,1.0
U0126,3,0.49649874926213855,0.8092274194907917,0.8730246419526781,1.0,1.0
U0126,4,0.5308498318374105,0.9228356437460212,0.8699905898216468,1.0,1.0
U0126,5,0.6125814114861134,0.8695572152044244,0.8891561169991804,1.0,1.0
U0127,1,0.40053089258868063,0.25440090079521005,0.28255852700480055,0.3154147263391889,0.8483520595958769
U0127,2,0.47972094890168715,0.2718877376806171,0.369125928121534,0.3094159390276871,0.784868717043151
U0127,3,0.45761822628701937,0.3650898615800636,0.3471648815855924,0.3503522613083755,0.8785950935721579
U0127,4,0.4959353622547107,0.41098463884820946,0.3544252803161893,0.4349202212173707,0.8879621704797942
U0127,5,0.5223928441067087,0.33923745750038564,0.42426774166837034,0.3887745917202945,0.895333029164345
U0128,1,0.14420892377002326,0.011900017181574497,0.0,0.7738540566431696,0.4664684605118047
U0128,2,0.19771746217853553,0.0,0.0,0.6844181088452161,0.4397727636796176
U0128,3,0.13784950077125713,0.0,0.0,0.6700310576904711,0.42735731089157447
U0128,4,0.03613797716755565,0.0,0.0,0.6154000279038276,0.3493796695866787
U0128,5,0.021183225063963307,0.0,0.0,0.683597774125797,0.3592236097231439
U0129,1,0.5803325031880409,0.2301758034876927,0.4903258896744495,0.5483374825774752,0.20873152986712007
U0129,2,0.49609785961065833,0.24471138410578946,0.424998793236137,0.4391523425827322,0.16646751038221475
U0129,3,0.5142388868085324,0.14978825391383677,0.44529325449484314,0.42742374889165935,0.15456834518155962
U0129,4,0.5298761592997678,0.15764990252023794,0.3446185524866784,0.4275910994225291,0.15554603651557902
U0129,5,0.5167219746277463,0.12871752279027934,0.35124871948297215,0.3688711400009449,0.1491175799264216
U0130,1,0.3977808140921687,0.4977300318702251,0.30917626530369424,0.4584203617280301,0.015167677255076237
U0130,2,0.4446733932498487,0.5681434923626839,0.23786807730448117,0.514742883581606,0.017092810715959406
U0130,3,0.40586445194659876,0.4970346439628208,0.2630792616850014,0.4240326174434095,0.02046208470187894
U0130,4,0.40378533710985903,0.49332575309665205,0.31140586587158675,0.47975197943628345,0.0
U0130,5,0.459746599066142,0.4750381608545043,0.23349654151190383,0.4955892372970745,0.02522203446388648
U0131,1,0.6062340752205994,0.9911978345247386,0.9565174081246774,0.009775225564437742,1.0
U0131,2,0.6342439295391675,0.9832201018558826,1.0,0.006388499210148686,1.0
U0131,3,0.6172106109000766,0.9543520947210199,1.0,0.0015535155359686034,1.0
U0131,4,0.5596786611458446,1.0,1.0,0.05805961009795212,1.0
U0131,5,0.6166267411183811,0.9536686793995484,1.0,0.0,1.0
U0132,1,0.6183690025077432,0.26759153003111075,0.2656706325218799,0.2423459388407982,0.026170359554454296
U0132,2,0.6431817708945806,0.22211653929993197,0.3715891607350499,0.34266308962650016,0.04871097825225012
U0132,3,0.690564571492218,0.3048503695804731,0.3908716863343259,0.3969186608431933,0.09470081184739573
U0132,4,0.7507059193255603,0.3752586033680177,0.3298982368337221,0.35764529893109026,0.12395783900315871
U0132,5,0.7363635684376967,0.39344040167694894,0.3972580132747266,0.3975736450640362,0.15156775471492448
U0133,1,0.568181848008102,0.7595748087027597,0.5039306228623609,0.4899866338748334,0.0
U0133,2,0.5763195896384711,0.7530622474874216,0.46659442302716025,0.5531050284694182,0.0
U0133,3,0.5902968639736619,0.7533116891732309,0.5152226278349986,0.4725222581821272,0.03402884381664637
U0133,4,0.5581850686856122,0.7330161423417729,0.5186224266583828,0.5312056569437825,0.0
U0133,5,0.6793511037124548,0.7230752531049837,0.4606345256741665,0.5150814467531977,0.0
U0134,1,0.7599464742156541,0.9338260335634769,0.73468923510853,0.9731698808443384,0.9900072140830971
U0134,2,0.733991990806825,0.9866246389643913,0.6736967865636446,1.0,0.8975709047051521
U0134,3,0.7380431019367069,0.9392629204757987,0.6511332879617736,0.9377318181358304,0.9633855600928048
U0134,4,0.6334954348193781,0.9150823442247245,0.5752018753900977,0.8710300558943038,0.9488749909470284
U0134,5,0.6575465389982385,0.8397836010677309,0.6190618681304595,0.9370371901449066,0.8200495325838192
U0135,1,0.5984607026508196,0.0,0.03790640221734506,0.10709721106426004,0.0
U0135,2,0.6180919772559611,0.07016095106517556,0.09614023319981113,0.04127703863022869,0.011358175316334929
U0135,3,0.7030124766265903,0.10844524191908919,0.14335965379614746,0.10970841336972836,0.11484198229117137
U0135,4,0.7121356456839628,0.19324513026508405,0.1080557396823459,0.10164233635764688,0.1742854475555582
U0135,5,0.7057728816331377,0.09457774846416254,0.15358670773795455,0.14994790430172913,0.14316336055348014
U0136,1,0.6192162880522432,0.5036923460496854,0.2466061584245278,0.0,0.2569836022882049
U0136,2,0.5772970806895222,0.4343023488506434,0.28583776661541194,0.028751574595261273,0.2515498293055324
U0136,3,0.6068722406461711,0.5322295403814669,0.2567301897033425,0.02712052664283943,0.2410755339737845
U0136,4,0.6393595121572184,0.5096235717779806,0.2558215583081762,0.0,0.25860867562905127
U0136,5,0.5750413524751664,0.4808515182041452,0.22553873115051637,0.0,0.31374314209050885
U0137,1,0.2699401718596521,0.2582470983707747,0.28600044553515247,0.23532560746302617,0.28282372803367833
U0137,2,0.23842979996955788,0.2631073150551876,0.3501076131269414,0.34547697181182613,0.3067793562785795
U0137,3,0.3199825709803374,0.39709878063181475,0.36262227799474267,0.3543903921852989,0.34596849089449927
U0137,4,0.3394849209457772,0.3590824181953109,0.3617009239251566,0.3835267412563754,0.3557840538952141
U0137,5,0.3390260098161949,0.4000055999390492,0.4345182265177921,0.36602008739321057,0.4227753550811578
U0138,1,0.3516044116133508,0.007459544277498266,0.434512713653454,0.21254358696284187,0.0
U0138,2,0.3533411780552016,0.0,0.4618745934328777,0.22078567267453436,0.0
U0138,3,0.2954258857399652,0.0,0.4608428858563081,0.20183941562721616,0.0
U0138,4,0.3105443970105661,0.0,0.4014080470618111,0.2069330105023793,0.0
U0138,5,0.24997030863525255,0.0,0.3287159545437106,0.10601734910344883,0.0
U0139,1,0.3378388705698738,0.4971104052617669,0.18608480026961458,0.661621810369938,0.1721580917462871
U0139,2,0.35357256114420127,0.48222106662057457,0.2089412690118963,0.6998499014159019,0.2410311293564233
U0139,3,0.4314616459401171,0.508129995333425,0.2877758238980978,0.78502401052504,0.27933242843321965
U0139,4,0.4384789173681379,0.475669233609767,0.29307825208010396,0.8546394945428168,0.2774623852981901
U0139,5,0.41747177287450754,0.5354471102866215,0.2995337099025314,0.8254055213763449,0.31257679780284836
U0140,1,0.8022606600608347,0.21496656427457406,0.2398121896300845,0.706095721161113,1.0
U0140,2,0.8368389178991691,0.25036167052462516,0.25448855161606615,0.7544982384056514,0.997795039011653
U0140,3,0.8187209265058042,0.3107420648680261,0.28940898779106466,0.7692181463907137,0.9889027690204264
U0140,4,0.8475999101427907,0.3658075962255022,0.29919515805447483,0.8295136208651059,1.0
U0140,5,0.8289285871443038,0.30616194040390476,0.3109122790242671,0.824840569931897,1.0
U0141,1,0.8172034256736411,0.9683717321548572,0.44715572085162847,0.9771817388220986,0.48061886649469654
U0141,2,0.7084371519565653,0.9737985621549538,0.4798957390168974,0.9281100612853661,0.4193224394918373
U0141,3,0.7159111586937711,0.925716852909589,0.41707486970254,0.9231724650168766,0.4316443309302775
U0141,4,0.6589519318382312,0.8624011311809021,0.3183316677723057,0.9282763568536042,0.4004568106185235
U0141,5,0.7064355339439548,0.8408678601256583,0.37573222018599484,0.881444795183498,0.35814652515509954
U0142,1,0.5808591282769195,0.22640873603935943,0.5113389558333686,0.547482127495216,0.7949062077152279
U0142,2,0.6920931436495155,0.27400907414904074,0.49051568411093377,0.5857404258590644,0.785154111811043
U0142,3,0.6294453640683408,0.34435191237878143,0.6137952706465603,0.5863382860363616,0.8262645484145253
U0142,4,0.7152191330356228,0.35888251712797653,0.5795585866417949,0.5985595796902871,0.8856383971504145
U0142,5,0.759650356241295,0.40504179417900465,0.6201455455443986,0.6445549051359301,0.8346880486067144
U0143,1,0.8053542999165617,0.7936674245546806,0.7742238550683733,0.7468053635045836,0.23638622544507748
U0143,2,0.7827820997609793,0.7827971132274663,0.8071330052452422,0.7318382122821738,0.2841524656196713
U0143,3,0.8008403874607667,0.743627132102686,0.7951264284848977,0.7496950283777167,0.25889093317763906
U0143,4,0.8074482179873435,0.7012320190002165,0.7586523344614818,0.733119239266793,0.20736540579563137
U0143,5,0.7844858875865371,0.7342383339108917,0.7808964761739099,0.718086311516939,0.22630457682852237
U0144,1,0.7468679434073573,1.0,0.9450656536498495,0.0,0.687732359727644
U0144,2,0.7974179092162732,0.9954903861918438,0.990199113604409,0.0,0.7148329873969008
U0144,3,0.8139310959063972,0.9834834420487454,1.0,0.0,0.7554318822831325
U0144,4,0.839098341119482,1.0,0.9876275854535056,0.007715969110677821,0.7427800447640936
U0144,5,0.8002364055408419,0.9902316684355449,0.9950699438234383,0.006362800592225257,0.7201992390125415
U0145,1,0.5695236351903006,0.27798230825036735,0.0,0.01464314453157917,0.0
U0145,2,0.5846278435612764,0.22306037075366833,0.04337593978926092,0.0004894680505733031,0.02371135575128557
U0145,3,0.6390158057578802,0.25490216422067213,0.0,0.0,0.0
U0145,4,0.584894875143381,0.24716128622052133,0.0,0.012363274830608591,0.016719128813414603
U0145,5,0.5959756447120063,0.2621040675432375,0.0,0.0394433947678951,0.0
U0146,1,0.7647147999033567,0.014626808912601558,0.03545673278879884,1.0,0.7439242731880551
U0146,2,0.7841510886001106,0.031082629531387677,0.0,0.9708962721886107,0.7380732670352483
U0146,3,0.83712961272536,0.01139302908122688,0.0,0.9906907688384529,0.7315703056771111
U0146,4,0.778706330232994,0.029366686756703373,0.0,1.0,0.7748468907055387
U0146,5,0.832725850118111,0.0,0.0,0.9570054455642586,0.7342601277879959
U0147,1,0.6148096454292945,0.49016174239197924,0.5240324289136455,0.7167014148889125,0.2844118413352129
U0147,2,0.6042842817732774,0.4826674847553747,0.48187497190052436,0.708496124645149,0.2339148350012803
U0147,3,0.592078867140168,0.4681611940486555,0.4986360507161299,0.7641875125357649,0.24359583592001743
U0147,4,0.6198817747955779,0.4757858005106199,0.5301014829265982,0.7536544411732458,0.2963577150926423
U0147,5,0.6724265193671619,0.4858926922309016,0.48712808369295624,0.7426127363415385,0.26787106750526546
U0148,1,0.1778188577762289,0.03575698003240718,0.02850047486008937,0.0072901416616319905,0.0
U0148,2,0.1941115804583619,0.009051000267052066,0.005266086887357937,0.0,0.0
U0148,3,0.1980776670755385,0.0160887272855157,0.0,0.0,0.00429146309636857
U0148,4,0.22548835965548641,0.0207857275271231,0.017477139564264155,0.0,0.0
U0148,5,0.188208417288158,0.030048954756256803,0.04180363582573294,0.02131647306893356,0.01288022468405203
U0149,1,0.21138918945157897,0.0,0.0,0.0,0.058199651744290044
U0149,2,0.17774049715724166,0.0387490568028134,0.0,0.014637163352225589,0.008912503544725048
U0149,3,0.24863680639178684,0.0,0.0,0.0,0.04994405487721357
U0149,4,0.17347524560168698,0.0,0.0017930351211984782,0.028485687538830264,0.0
U0149,5,0.22543796520059795,0.0,0.0,0.022580469458581717,0.0
U0150,1,0.3396189263510215,0.7301676315923311,0.0,0.770840940781635,0.2516251190224218
U0150,2,0.37282539962934436,0.7018025798384548,0.0,0.7374851470211847,0.1600166780756105
U0150,3,0.3145168201834913,0.6518229375373128,0.0,0.7119066652695236,0.15709077139836777
U0150,4,0.2282908689759169,0.6376333776492659,0.0,0.6661288970884964,0.1628455874343173
U0150,5,0.26660020094376563,0.5866290779134065,0.0,0.5999715456989613,0.1905229020014137
U0151,1,0.4171152162506355,0.5189044632928358,0.1936984380795179,0.7623159604322776,0.7764085523695134
U0151,2,0.41765958038147305,0.49748218235381975,0.25999720109567287,0.7550953409174709,0.6993162798505441
U0151,3,0.405799609742634,0.4889878878205498,0.22885533487006052,0.8245490986075996,0.7875784715885867
U0151,4,0.3654948381905684,0.5103990858969751,0.29374075826692975,0.7051140253777199,0.7523094942422146
U0151,5,0.4037221817715848,0.4617652135250293,0.26138650913836686,0.7834873917155437,0.7952414277425746
U0152,1,0.5245617020353626,0.2462951790028121,0.5372864603945082,0.4675370389043304,0.5465944746913763
U0152,2,0.4435539910549968,0.3677033738447486,0.5367615508994426,0.5093245088609822,0.5458620877789244
U0152,3,0.43073536686348585,0.36253298363521924,0.5280475086123103,0.5908537274354947,0.527665645404314
U0152,4,0.5103910658639008,0.419301344674136,0.6308194367430738,0.594095191851052,0.6190638953318275
U0152,5,0.5505405061613334,0.4141789103753022,0.6089942491015752,0.6677770182154199,0.5688682510519167
U0153,1,0.5811034634290857,0.7285481033808772,0.0,0.297261684221685,0.0008637244121544501
U0153,2,0.6035463597420581,0.7297742831898532,0.03532634174308758,0.24362264116034296,0.0
U0153,3,0.5525774754807168,0.748166942587459,0.0,0.300537392380507,0.055316960760058514
U0153,4,0.5629415851570118,0.7163354028635701,0.0,0.22551886313817185,0.006522497270601404
U0153,5,0.5902012953274329,0.7584159702166577,0.030482805649409004,0.21807335468993477,0.029856336674321957
U0154,1,0.39546538790341396,0.4448276402154372,0.005718575367517381,0.8087010955915698,0.5455083954724511
U0154,2,0.4533546021114363,0.5593309914884584,0.03933343372273783,0.8161427664720535,0.5829763483844185
U0154,3,0.4415233963776858,0.5989894306351204,0.11797304612864001,0.8275469913310989,0.6110210183636174
U0154,4,0.6044396333341766,0.6168697162103932,0.1317992115001597,0.8478582874901582,0.6254375348780615
U0154,5,0.5638081487494692,0.6558452702081041,0.1194091404087343,0.9061908531397636,0.6938658781615291
U0155,1,0.8434590729354359,0.539867986817723,0.5552095738275454,0.5375088593054913,0.5542734820472577
U0155,2,0.8481156173018805,0.536974650596977,0.5829109314754415,0.5938212203133667,0.5325715606761008
U0155,3,0.8727216556572882,0.5851032071530727,0.6385947381494794,0.6068940636550477,0.5502773951040234
U0155,4,0.917210516252315,0.6126236373274869,0.5848019133198821,0.6168562424931582,0.6112988768118088
U0155,5,0.9391510242914853,0.6377785589785457,0.6941418064504641,0.6390889065169846,0.6514901316890079
U0156,1,0.8393350249340787,0.7432704308736569,1.0,1.0,0.534186666080764
U0156,2,0.7883791410634157,0.7170413872446656,1.0,0.9965955806235358,0.5066467542087263
U0156,3,0.8370425574213439,0.7190413427371669,1.0,0.9823031573061133,0.49603491933066884
U0156,4,0.8021683689615288,0.7049933441565919,0.976634888715387,1.0,0.5265857356575439
U0156,5,0.798120812680183,0.7572937037553867,0.9911727248309062,1.0,0.49398942266617507
U0157,1,0.6238585142083546,0.9966160151970364,0.48407230751780483,0.49925862073467664,1.0
U0157,2,0.6428873959456765,0.9828178644937333,0.4867171695775341,0.43729782687680424,0.9803542904909618
U0157,3,0.5649326189153152,0.9997147751926452,0.47706412164104905,0.5466572703298711,1.0
U0157,4,0.5321680654630004,1.0,0.4469322605394719,0.45429273459020303,0.9863350513127958
U0157,5,0.6882490900557287,1.0,0.5488212650813188,0.552090094550119,0.9686950383726668
U0158,1,0.21514076207886554,0.0,0.0,0.00814825766692915,0.6542799732620156
U0158,2,0.13455154408118572,0.0,0.0,0.0,0.7395890698673115
U0158,3,0.11750570300947262,0.0,0.0,0.0,0.6191414959537787
U0158,4,0.10336963496409438,0.0,0.0,0.0,0.6318832965303265
U0158,5,0.06321173994580788,0.0,0.0,0.0,0.6070790570338755
U0159,1,0.18536978077163005,0.0,0.014745169417403508,0.24972134315296554,0.009209432180587132
U0159,2,0.2544022309554627,0.0,0.008350459039340088,0.23472359912202598,0.0
U0159,3,0.1824527703974669,0.0,0.010784273926413766,0.3204722736010227,0.0
U0159,4,0.18750124083153613,0.0,0.011873965461292412,0.25790652435864353,0.038522873818443513
U0159,5,0.12720823788394375,0.0,0.0,0.2829190056263113,0.0
U0160,1,0.38101727468432456,0.9975229244590351,0.0,0.21955267055983005,0.9312849961894722
U0160,2,0.39660493526117285,0.9817832244443159,0.0,0.24328908248936323,0.8928283650329659
U0160,3,0.3332571772879848,0.9429377991945771,0.0,0.21358219110575818,0.9760886155435959
U0160,4,0.43504291762380126,1.0,0.04739773429139911,0.3363470646919066,1.0
U0160,5,0.43464873569898077,1.0,0.0,0.214936718280198,1.0
U0161,1,0.828783481532533,0.03450865894730322,0.08795821124277267,0.3185987743031059,0.011700461354443699
U0161,2,0.8481105090029476,0.0260729912251721,0.03446510579250882,0.2526936421364059,0.057455409760207715
U0161,3,0.9353033203979123,0.10066295772281247,0.13098716969897195,0.3721974820277799,0.07359575731282116
U0161,4,0.8972148001578066,0.09836446329445633,0.06848814154673853,0.3709699069838672,0.032866068102687385
U0161,5,0.9677424652785916,0.15215642807156624,0.1641431959948452,0.43171048848844407,0.1559638376501656
U0162,1,0.20491813543699927,0.07273487463740842,0.027248819275646218,0.5033669146538438,0.05992896230760733
U0162,2,0.25139617292785194,0.08278544662458323,0.05124724103224389,0.558205215694103,0.07480680613002874
U0162,3,0.2987269117277002,0.030134046586447846,0.05636268779716824,0.6178822995437244,0.08603590233295358
U0162,4,0.30428806091685734,0.07924277954227577,0.08760791036172455,0.5593460408011416,0.11696157843895401
U0162,5,0.3320468725825686,0.12100236327044053,0.1479562972449614,0.6609191189255822,0.21279593796629834
U0163,1,0.5143871147731345,0.9831145133889347,0.4264308448824575,0.982541299651455,1.0
U0163,2,0.539609921128502,0.9589095760211926,0.49861284901076697,0.9715071055875699,0.9685971698056338
U0163,3,0.6419545088354216,1.0,0.5910166580375619,1.0,1.0
U0163,4,0.609687958639855,0.9276746782962482,0.44183703294863674,0.9772777460809596,0.9439500704485198
U0163,5,0.5692252135390715,1.0,0.4714465013597311,0.9754429129258416,0.9557902893879986
U0164,1,0.7554489484604606,0.712779423814995,0.2855523128506042,0.9905455444226005,0.7426148735979563
U0164,2,0.7542506455334586,0.6672561478140855,0.23491830058028373,0.9557158407505342,0.6909844530863315
U0164,3,0.730695568896851,0.7048465981581024,0.26373108847397086,1.0,0.7604428499086037
U0164,4,0.7993923032343936,0.8180480894005968,0.2550111591020865,1.0,0.7324542414701398
U0164,5,0.8604533249943104,0.844496522286014,0.2917758289148769,0.9947797562394467,0.8236118075068167
U0165,1,0.17588332621973915,0.2897277638810559,0.09834729211746826,0.7210221301755907,1.0
U0165,2,0.2605236639575797,0.2696769155145276,0.025388016278271433,0.7846461416752021,1.0
U0165,3,0.286760160495084,0.32191105299543515,0.09953725152287025,0.8594829139860919,1.0
U0165,4,0.30769621264445735,0.37853426888393416,0.15105386748530197,0.8833669374383247,1.0
U0165,5,0.3794653696030006,0.45155221217945385,0.07522970616209805,0.9029002836342069,1.0
U0166,1,0.7477333492209418,0.48361874603549837,0.217236363989543,1.0,1.0
U0166,2,0.8193801856134366,0.4288502191742332,0.3112620895878364,1.0,0.97670502578521
U0166,3,0.8047138375697283,0.5052856946750808,0.2299945384914531,1.0,0.9817758313713908
U0166,4,0.7878691402192993,0.4794116259273475,0.20701986130781042,1.0,1.0
U0166,5,0.8154465078822912,0.524597757579057,0.259730206300446,0.984018235053493,1.0
U0167,1,0.359274473804742,1.0,0.24506317091131977,0.2729000245280163,0.5153397993248706
U0167,2,0.43991145056974185,1.0,0.2605687133249886,0.2238468793587527,0.4837547299866128
U0167,3,0.39785059342565054,1.0,0.23630840615987575,0.2388117843870959,0.5554505188780228
U0167,4,0.39687104465866824,0.9809580432920019,0.2732993808518244,0.24831597151121246,0.45831202509699304
U0167,5,0.43122742248422125,0.9775888203790217,0.2513075679516873,0.2479558265863793,0.5069030352040959
U0168,1,0.6710910332296256,0.24741836253645744,0.06766210828379689,0.8083760893105244,0.5029822894239182
U0168,2,0.6260164514619676,0.32051110649159015,0.03467027888450787,0.8130745392647463,0.5455151722757925
U0168,3,0.636565247566031,0.27308595942626623,0.09680052745483791,0.8231532676100812,0.573407305492576
U0168,4,0.7408759151728135,0.40520326829897335,0.11182365835914572,0.8597820387927042,0.6350042909934165
U0168,5,0.7092919329090127,0.40669459164243094,0.16655657915466462,0.9204069062525289,0.5918974189249261
U0169,1,0.40715934190573183,1.0,0.02042490256192217,0.0,0.04005063887406307
U0169,2,0.4452478645362782,1.0,0.0637213535528016,0.04122346407295546,0.0628720750159969
U0169,3,0.472200253311102,1.0,0.11978789307886584,0.1228401490914083,0.03874037258572125
U0169,4,0.5424121853153966,1.0,0.1667213045221073,0.13561139177655357,0.08827806426768307
U0169,5,0.568899425210426,1.0,0.13971104501530038,0.16149246471134457,0.1258572196014378
U0170,1,0.3782233312302268,0.2366211444189897,0.0,0.013514505795606833,0.013849567544508674
U0170,2,0.36632661057021043,0.22537408617688787,0.0,0.0,0.0
U0170,3,0.28316514793422215,0.2066167465688765,0.0,0.0,0.0
U0170,4,0.31660166949223284,0.14898224322216272,0.0,0.0,0.0
U0170,5,0.3014344016244011,0.12503977066203223,0.0,0.0,0.0
U0171,1,0.6162408409169675,0.8240061987046406,0.2961784135264203,0.5147680009031074,0.47421760022161225
U0171,2,0.6668744050349733,0.8086576324573206,0.27907861206201645,0.528691567695931,0.5860552960135852
U0171,3,0.63132915278037,0.8494284826521911,0.3343768907406741,0.6049146448506032,0.581170849704194
U0171,4,0.7287982489578094,0.8477167546641388,0.36852385251479897,0.6346725163445223,0.6245261561382641
U0171,5,0.7614092052720464,0.8721623610164506,0.38227976314345447,0.6327998048235217,0.6417053073323974
U0172,1,0.19466246372586807,0.2226156724211046,0.0,1.0,0.2604502521773838
U0172,2,0.17306509800723113,0.23536883881153767,0.03222999014310731,1.0,0.31225195118045623
U0172,3,0.23540384521224583,0.2843287920567982,0.0,1.0,0.24840679594909268
U0172,4,0.18347054589385253,0.2550404602159759,0.028356346038344506,1.0,0.2236457859597382
U0172,5,0.22227376740777863,0.23087237373772107,0.006500493568928586,0.990899497975686,0.24343401244793123
U0173,1,0.6529872892512153,0.9783296992939065,0.7220012978500329,1.0,1.0
U0173,2,0.6639655940854465,1.0,0.7834087457808007,1.0,1.0
U0173,3,0.6828679476888484,1.0,0.8616231625451465,1.0,1.0
U0173,4,0.7634956055932005,1.0,0.8783489693738349,1.0,1.0
U0173,5,0.7135002236241945,1.0,0.8517631558071279,1.0,1.0
U0174,1,0.6005740593029885,0.43812449206598747,0.7685635309754768,0.47542447794897275,0.7071076577609335
U0174,2,0.5410245468271769,0.4742675780817816,0.6824663412444868,0.4275192693173167,0.6933539020724878
U0174,3,0.4896911366169009,0.47961631723825443,0.6580081622635583,0.4499485035854121,0.6812841025094333
U0174,4,0.47046397848554095,0.3998213587236181,0.6735200833793225,0.39435215994741085,0.6857933883755308
U0174,5,0.5056454617834559,0.4025674456397499,0.61121029683181,0.3426047265665554,0.6065923718391162
U0175,1,0.4058872282200016,0.004285530389762395,0.0003005377049821409,0.29036143742883164,0.4967478562137565
U0175,2,0.4412435229691069,0.0,0.02779445625315649,0.2568598908441016,0.5518965619605033
U0175,3,0.3556895541155672,0.0,0.05494866853975159,0.2280020471954094,0.47990589925772414
U0175,4,0.3737282924350044,0.03445337869601171,0.0,0.25067351236832985,0.4920313453465839
U0175,5,0.43109546750513306,0.0,0.012458177373398218,0.2148635147986819,0.568218231160316
U0176,1,0.6295016897302227,0.5268254372750691,0.26639090837224955,1.0,0.7533801162343269
U0176,2,0.6831538853170698,0.5706875836611826,0.3478455775760655,1.0,0.7880109330262873
U0176,3,0.722882097224322,0.6027596392499033,0.2936518795996972,1.0,0.8515914796154418
U0176,4,0.7451329266463976,0.5996230804042113,0.28257232030549173,1.0,0.8333903793016807
U0176,5,0.6894798360563277,0.5650302222504758,0.4244194258059323,1.0,0.8932303085786325
